,price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,features_list,luxury
3410,0.37,1.0,1.0,0,low floor,Moderately Old,Devi Lal Colony,house,398.0,0,0,0,0,0,unfurnished,[],low
3411,0.75,3.0,1.0,0,low floor,New Property,sector 36,house,1076.0,0,0,0,0,0,unfurnished,[],low
3412,3.5,10.0,1.0,0,low floor,New Property,sector 11,house,2248.84,0,0,0,0,0,unfurnished,[],low
3413,4.5,5.0,5.0,3+,low floor,Old Property,sector 26,house,1345.0,0,0,0,0,0,unfurnished,['Water Storage'],low
3414,1.16,1.0,1.0,0,low floor,Relatively New,sector 37,house,1538.68,0,0,0,0,0,unfurnished,[],low
3415,0.9,3.0,4.0,3,low floor,Moderately Old,sector 3,house,903.84,0,0,0,0,1,semifurnished,"['Feng Shui / Vaastu Compliant', 'Water Storage', 'Separate entry for servant room', 'Park', 'Visitor Parking', 'Internet/wi-fi connectivity', 'Waste Disposal']",normal
3416,0.75,2.0,2.0,2,high floor,New Property,sector 76,house,742.44,0,0,0,0,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
3417,0.13,1.0,1.0,0,groundfloor,Relatively New,Alipur,house,788.0,0,0,0,0,0,unfurnished,[],low
3418,0.96,7.0,4.0,2,low floor,Moderately Old,sector 5,house,947.0,0,0,1,1,0,semifurnished,[],low
3419,1.35,5.0,5.0,3+,low floor,Relatively New,sohna road,house,1345.0,0,0,0,0,0,unfurnished,[],low
3420,0.65,2.0,1.0,1,low floor,Moderately Old,sector 4,house,495.0,0,0,0,0,0,unfurnished,['Water Storage'],low
3421,11.0,8.0,11.0,3+,low floor,Old Property,sector 24,house,3809.04,1,1,0,1,1,semifurnished,"['Private Garden / Terrace', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking']",normal
3422,18.02,9.0,12.0,3+,low floor,Relatively New,sector 60,house,6391.44,0,1,0,0,0,semifurnished,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3423,0.66,2.0,2.0,3,low floor,New Property,sector 36,house,817.76,0,0,0,0,0,unfurnished,[],low
3424,4.6,1.0,1.0,0,low floor,Old Property,sector 14,house,2248.84,0,0,0,0,0,unfurnished,[],low
3425,1.9,3.0,3.0,3+,low floor,Old Property,sector 43,house,4842.0,0,0,0,0,0,furnished,[],low
3426,1.5,3.0,3.0,2,low floor,New Property,sector 63,house,2388.72,0,0,0,0,0,unfurnished,[],low
3427,2.5,5.0,4.0,3,low floor,Old Property,sector 11,house,1398.8,0,0,1,0,0,unfurnished,[],low
3428,0.7,2.0,2.0,1,mid floor,Moderately Old,daulatabad,house,509.0,0,0,0,0,0,unfurnished,[],low
3429,0.85,5.0,5.0,3+,low floor,New Property,dwarka expressway,house,603.0,0,0,0,0,0,unfurnished,[],low
3430,2.0,9.0,9.0,3,high floor,Relatively New,sector 54,house,59.0,0,1,0,0,0,furnished,['Internet/wi-fi connectivity'],low
3431,0.7,1.0,1.0,0,low floor,Old Property,sector 2,house,903.84,0,0,0,0,0,unfurnished,[],low
3432,0.8,1.0,1.0,0,low floor,New Property,sector 69,house,763.96,0,0,0,0,0,unfurnished,[],low
3433,0.89,1.0,1.0,0,low floor,Relatively New,sector 81,house,1097.52,0,0,0,0,0,unfurnished,[],low
3434,1.34,1.0,1.0,0,low floor,Relatively New,sector 108,house,2679.24,0,0,0,0,0,unfurnished,[],low
3435,1.7,5.0,5.0,3,low floor,Moderately Old,sector 12,house,2001.36,0,0,0,1,1,unfurnished,['Private Garden / Terrace'],low
3436,0.34,1.0,1.0,1,low floor,Moderately Old,sector 39,house,451.92,0,0,0,0,0,unfurnished,[],low
3437,9.9,2.0,2.0,2,low floor,Moderately Old,sector 105,house,1800.0,0,0,0,0,0,unfurnished,[],low
3438,2.15,1.0,1.0,0,low floor,Moderately Old,sector 43,house,1646.28,0,0,0,0,0,unfurnished,[],low
3439,0.45,4.0,2.0,1,low floor,Relatively New,Saraswati Enclave,house,538.0,0,0,0,0,0,unfurnished,[],low
3440,0.58,2.0,3.0,2,low floor,Relatively New,sector 3,house,1000.0,0,0,0,0,0,unfurnished,['Natural Light'],low
3441,1.7,5.0,4.0,3+,low floor,Moderately Old,Near Euro,house,60.0,0,0,0,0,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
3442,0.46,6.0,3.0,3,low floor,Moderately Old,sector 13,house,635.0,0,0,0,0,0,unfurnished,[],low
3443,0.8,5.0,4.0,1,low floor,Moderately Old,sector 3,house,979.0,0,0,0,0,0,unfurnished,[],low
3444,0.58,2.0,3.0,2,low floor,Relatively New,Bhimgarh Kheri Phase 3,house,900.0,0,0,0,0,0,unfurnished,['Natural Light'],low
3445,2.6,4.0,4.0,3+,low floor,Relatively New,sector 24,house,1076.0,1,0,1,1,0,furnished,[],low
3446,2.0,5.0,5.0,2,low floor,Old Property,sector 12,house,1345.0,0,0,0,0,0,unfurnished,[],low
3447,2.25,3.0,2.0,1,low floor,Old Property,acharya puri,house,245.0,0,1,0,1,0,unfurnished,"['Natural Light', 'Recently Renovated']",low
3448,0.85,3.0,2.0,0,low floor,Relatively New,sector 33,house,904.0,0,0,0,0,0,unfurnished,"['High Ceiling Height', 'Water Storage', 'No open drainage around', 'Recently Renovated']",low
3449,2.0,11.0,10.0,3,low floor,Old Property,rajiv chowk,house,1890.0,0,0,1,1,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height']",low
3450,10.0,5.0,5.0,2,low floor,Old Property,sector 15,house,4520.0,0,0,0,0,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
3451,3.5,5.0,4.0,3,low floor,Old Property,sector 24,house,1076.0,0,0,0,0,0,unfurnished,"['Water Storage', 'Park']",low
3452,0.55,2.0,1.0,1,low floor,Moderately Old,sector 4,house,807.0,0,0,0,0,0,unfurnished,[],low
3453,6.5,3.0,2.0,3+,low floor,Old Property,sector 7,house,4316.0,0,0,0,0,0,unfurnished,['Private Garden / Terrace'],low
3454,1.39,2.0,2.0,1,low floor,Old Property,sector 28,house,1200.0,0,0,1,0,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water Storage', 'No open drainage around', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",normal
3455,0.7,3.0,3.0,0,low floor,Relatively New,sector 12,house,1162.0,0,0,0,0,0,unfurnished,"['Private Garden / Terrace', 'Water Storage', 'Visitor Parking']",low
3456,0.59,2.0,2.0,2,low floor,Moderately Old,sector 8,house,581.0,0,0,0,0,1,unfurnished,['Water Storage'],low
3457,4.0,5.0,5.0,2,low floor,Relatively New,sector 53,house,2249.0,1,0,0,0,0,unfurnished,"['Private Garden / Terrace', 'Water Storage', 'Rain Water Harvesting']",low
3458,12.5,6.0,5.0,3,low floor,Moderately Old,sector 50,house,3078.0,1,1,0,1,0,semifurnished,"['Private Garden / Terrace', 'Maintenance Staff', 'Park']",low
3459,1.6,7.0,5.0,3+,low floor,Old Property,sector 24,house,4842.0,0,0,0,0,0,unfurnished,[],low
3460,1.6,8.0,5.0,3+,low floor,Old Property,sector 24,house,500.0,0,0,0,0,0,unfurnished,['Park'],low
3461,2.9,7.0,7.0,3,low floor,Old Property,sector 12,house,2702.0,0,0,0,0,0,unfurnished,['Water Storage'],low
3462,0.4,6.0,4.0,2,low floor,Moderately Old,sector 2,house,904.0,0,0,0,0,0,unfurnished,"['Water purifier', 'Water Storage', 'Park', 'Visitor Parking', 'Internet/wi-fi connectivity']",normal
3463,1.7,2.0,2.0,3+,low floor,Moderately Old,sector 39,house,904.0,0,1,1,0,0,unfurnished,"['Water Storage', 'No open drainage around', 'Park', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity']",normal
3464,5.5,3.0,3.0,0,low floor,Moderately Old,sohna road,house,1001.0,0,0,0,0,0,unfurnished,[],low
3465,6.75,5.0,4.0,2,low floor,Old Property,sector 49,house,3423.0,1,1,1,0,0,unfurnished,"['Private Garden / Terrace', 'Water Storage', 'Separate entry for servant room', 'Park', 'Piped-gas', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society']",semi_luxrious
3466,2.75,3.0,3.0,1,low floor,Moderately Old,sector 43,house,1076.0,0,0,0,1,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water Storage']",low
3467,0.27,2.0,2.0,1,low floor,Moderately Old,sector 7,house,226.0,0,0,0,0,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Water Storage']",low
3468,0.7,2.0,3.0,1,low floor,Relatively New,sector 3,house,1001.0,0,0,1,1,0,unfurnished,"['Water purifier', 'Water Storage', 'Park', 'Internet/wi-fi connectivity']",low
3469,0.95,10.0,10.0,3+,low floor,New Property,sohna road,house,1066.0,0,0,0,0,0,unfurnished,[],low
3470,8.1,5.0,5.0,2,low floor,Old Property,sector 26,house,2293.0,0,0,0,0,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal']",normal
3471,7.0,4.0,4.0,3+,low floor,Relatively New,sector 109,house,5403.0,0,0,0,0,0,semifurnished,"['Private Garden / Terrace', 'Maintenance Staff', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",semi_luxrious
3472,0.38,1.0,1.0,1,low floor,Relatively New,Laxman Vihar,house,473.44,0,0,0,0,1,unfurnished,"['Private Garden / Terrace', 'Water Storage', 'Visitor Parking']",low
3473,0.6,7.0,3.0,1,low floor,Moderately Old,sector 104,house,1173.0,0,0,0,0,0,unfurnished,[],low
3474,0.65,2.0,2.0,1,low floor,Moderately Old,sector 2,house,1130.0,0,0,1,0,0,unfurnished,"['High Ceiling Height', 'Water Storage', 'No open drainage around', 'Natural Light']",low
3475,7.2,4.0,4.0,2,low floor,Old Property,sector 17,house,4520.0,0,1,1,0,0,unfurnished,['Club house / Community Center'],low
3476,1.5,5.0,5.0,2,low floor,Old Property,sector 12,house,1345.0,0,0,0,0,0,unfurnished,"['Centrally Air Conditioned', 'Internet/wi-fi connectivity']",low
3477,10.0,5.0,7.0,2,low floor,Moderately Old,sector 50,house,6994.0,0,1,0,0,0,furnished,['Piped-gas'],low
3478,15.5,5.0,6.0,3+,low floor,Moderately Old,sector 25,house,4520.0,1,1,1,1,0,unfurnished,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3479,14.75,16.0,20.0,3+,low floor,New Property,sector 26,house,2841.0,1,1,1,1,0,semifurnished,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3480,20.0,16.0,20.0,3+,low floor,New Property,sector 26,house,4520.0,1,1,1,1,0,semifurnished,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3481,9.54,6.0,5.0,3+,low floor,New Property,sector 28,house,3240.0,1,1,1,1,0,unfurnished,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3482,10.55,5.0,6.0,3+,low floor,Moderately Old,sector 25,house,2702.0,1,1,1,1,0,unfurnished,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3483,17.3,6.0,7.0,3+,low floor,New Property,sector 26,house,4520.0,1,1,1,1,0,semifurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3484,3.65,9.0,9.0,3+,low floor,New Property,sector 2,house,1561.0,0,1,0,1,0,semifurnished,"['Security / Fire Alarm', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']",luxrious
3485,18.9,6.0,8.0,2,low floor,Relatively New,sector 26,house,4520.0,1,1,1,1,0,semifurnished,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Club house / Community Center']",luxrious
3486,9.0,8.0,5.0,3+,low floor,Old Property,sector 41,house,3240.0,0,1,1,1,0,semifurnished,"['Feng Shui / Vaastu Compliant', 'High Ceiling Height', 'False Ceiling Lighting', 'Visitor Parking', 'Waste Disposal']",low
3487,2.15,3.0,3.0,3,low floor,Moderately Old,sector 40,house,904.0,1,0,1,1,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Park', 'Natural Light', 'Airy Rooms', 'Club house / Community Center']",normal
3488,2.25,6.0,3.0,3+,low floor,Relatively New,sector 51,house,8136.0,0,0,0,0,0,unfurnished,"['High Ceiling Height', 'False Ceiling Lighting', 'No open drainage around', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society']",normal
3489,7.46,4.0,4.0,3+,low floor,Relatively New,sector 112,house,6348.4,0,1,0,1,0,semifurnished,"['Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Swimming Pool', 'Piped-gas', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Club house / Community Center']",semi_luxrious
3490,6.75,12.0,12.0,3+,low floor,Moderately Old,sector 49,house,2110.0,0,0,0,0,1,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
3491,3.99,4.0,5.0,3+,low floor,New Property,sector 50,house,4499.0,0,1,0,1,0,semifurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3492,6.81,12.0,14.0,3+,low floor,New Property,sector 46,house,1840.0,0,1,0,0,1,semifurnished,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
3493,6.5,5.0,5.0,3+,low floor,Old Property,sector 25,house,1797.0,1,1,1,1,0,semifurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3494,6.95,4.0,4.0,3+,low floor,Old Property,sector 17,house,4497.68,1,1,1,1,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Park', 'Visitor Parking', 'Rain Water Harvesting']",normal
3495,7.0,5.0,5.0,3+,low floor,Relatively New,sector 109,house,6232.0,0,1,0,0,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3496,3.85,3.0,3.0,3+,low floor,New Property,sector 63,house,2494.0,0,1,0,0,0,semifurnished,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",luxrious
3497,3.2,3.0,4.0,3,low floor,New Property,sector 82,house,2163.0,1,1,1,1,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water Storage', 'Separate entry for servant room', 'Visitor Parking', 'Security Personnel', 'Internet/wi-fi connectivity', 'Low Density Society', 'Rain Water Harvesting']",semi_luxrious
3498,8.81,8.0,6.0,3+,low floor,Moderately Old,sector 47,house,3240.0,1,1,0,0,1,semifurnished,"['Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",low
3499,8.9,4.0,4.0,3+,low floor,Old Property,sector 26,house,2702.0,1,1,1,1,0,unfurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
3500,6.5,9.0,9.0,3+,low floor,Old Property,sector 25,house,1937.0,1,1,1,1,0,semifurnished,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3501,4.49,9.0,9.0,3+,low floor,Moderately Old,sector 45,house,1840.0,0,0,0,0,1,semifurnished,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'False Ceiling Lighting', 'Water Storage', 'Recently Renovated', 'Visitor Parking', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']",semi_luxrious
3502,22.0,5.0,6.0,3,low floor,Moderately Old,sector 48,house,8998.0,0,1,0,0,0,unfurnished,"['Private Garden / Terrace', 'Maintenance Staff', 'Swimming Pool', 'Separate entry for servant room', 'No open drainage around', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",normal
3503,9.5,5.0,5.0,3+,low floor,Relatively New,sector 109,house,3595.0,1,1,1,1,0,unfurnished,"['Security / Fire Alarm', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
