price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,features_list,luxury
0.95,3.0,3.0,3,low floor,Relatively New,sector 108,flat,1457.6,0,0,0,0,1,2,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
5.8,3.0,4.0,3+,mid floor,Old Property,sector 24,flat,4640.0,1,1,0,1,1,1,"['Security / Fire Alarm', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Fitness Centre / GYM']",semi_luxrious
11.0,4.0,6.0,3,mid floor,Relatively New,sector 54,flat,2498.4,0,1,0,0,0,1,"['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
5.25,5.0,4.0,3+,low floor,New Property,sector 70,house,2605.0,0,1,0,0,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
5.7,5.0,4.0,2,low floor,Moderately Old,sector 21,house,4842.0,0,1,1,1,0,0,"['Private Garden / Terrace', 'Park', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Spacious Interiors']",normal
2.1,10.0,10.0,3+,mid floor,New Property,sector 43,house,4941.0,0,1,0,0,0,2,"['Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Waste Disposal']",low
3.0,12.0,12.0,3+,mid floor,New Property,sector 43,house,5022.0,0,0,0,0,1,1,"['Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Waste Disposal']",low
12.0,5.0,5.0,3+,low floor,New Property,sector 66,house,3240.0,0,1,1,1,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
20.0,16.0,16.0,3+,low floor,New Property,sector 26,house,4499.0,0,1,0,0,0,0,"['High Ceiling Height', 'Park', 'Visitor Parking', 'Fitness Centre / GYM']",normal
10.85,6.0,6.0,1,low floor,Relatively New,sector 25,house,2841.0,0,0,1,0,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
1.95,3.0,4.0,3+,low floor,New Property,sector 43,house,1937.0,0,1,0,0,0,0,"['Feng Shui / Vaastu Compliant', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Park', 'Visitor Parking', 'Security Personnel', 'Low Density Society', 'Rain Water Harvesting']",semi_luxrious
4.45,4.0,3.0,3+,low floor,Moderately Old,sector 25,house,1345.0,0,0,1,0,0,2,"['Feng Shui / Vaastu Compliant', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
9.0,6.0,7.0,3+,low floor,Moderately Old,sector 28,house,3240.0,1,1,1,1,0,2,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Security Personnel', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']",semi_luxrious
5.0,13.0,13.0,3+,low floor,New Property,sector 24,house,1464.0,0,0,0,1,0,1,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Security Personnel', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
15.0,5.0,6.0,3+,low floor,Moderately Old,sector 26,house,4520.0,1,1,1,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Park', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']",semi_luxrious
8.25,5.0,6.0,3+,low floor,Moderately Old,sector 43,house,2702.0,1,1,1,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']",semi_luxrious
2.0,6.0,4.0,3,low floor,Relatively New,sector 2,house,1345.0,1,0,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water Storage', 'Park', 'Visitor Parking']",normal
10.75,9.0,9.0,3+,low floor,Old Property,sector 25,house,3595.0,0,1,1,1,0,2,"['Security / Fire Alarm', 'Private Garden / Terrace', 'High Ceiling Height', 'Separate entry for servant room', 'Park', 'Bank Attached Property', 'Visitor Parking', 'Security Personnel', 'Airy Rooms', 'Low Density Society']",semi_luxrious
2.1,7.0,7.0,3+,low floor,Relatively New,sector 38,house,904.0,1,0,1,1,0,2,"['High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage']",low
7.35,4.0,4.0,3+,low floor,Moderately Old,sector 50,house,2163.0,0,1,0,1,0,0,"['High Ceiling Height', 'Maintenance Staff', 'Swimming Pool', 'Separate entry for servant room', 'Visitor Parking', 'Fitness Centre / GYM', 'Rain Water Harvesting']",normal
4.45,6.0,6.0,3,low floor,Moderately Old,sector 49,house,2884.0,1,1,1,1,0,1,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",luxrious
3.4,9.0,9.0,3,low floor,Moderately Old,sector 9,house,2626.0,0,0,0,0,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Park', 'Recently Renovated', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society']",semi_luxrious
12.0,5.0,6.0,3+,low floor,Relatively New,sector 66,house,3154.0,0,1,1,0,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
8.4,4.0,4.0,3,low floor,Old Property,sector 48,house,3240.0,0,1,0,1,0,0,"['Water Storage', 'Park', 'Piped-gas']",low
8.5,4.0,4.0,2,low floor,Moderately Old,sector 48,house,3240.0,0,1,1,1,0,2,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
7.6,9.0,9.0,3,low floor,Relatively New,sector 25,house,1937.0,1,0,1,1,0,0,"['Security / Fire Alarm', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
7.0,5.0,5.0,3+,low floor,Relatively New,sector 43,house,2702.0,1,1,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
4.75,5.0,5.0,1,low floor,Old Property,sector 4,house,5069.0,1,1,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water Storage', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
3.5,9.0,9.0,3+,low floor,Relatively New,sector 9,house,2605.0,1,0,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Recently Renovated', 'Security Personnel', 'Spacious Interiors']",low
5.0,9.0,9.0,3+,low floor,Moderately Old,sector 40,house,2368.0,0,1,1,0,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Rain Water Harvesting']",semi_luxrious
10.56,5.0,5.0,3,low floor,Moderately Old,sector 50,house,3240.0,0,1,0,0,0,2,"['Maintenance Staff', 'Water Storage', 'Visitor Parking']",low
5.46,4.0,5.0,3+,low floor,Relatively New,sector 67,house,2260.0,1,0,1,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal']",semi_luxrious
10.0,5.0,6.0,3,low floor,Old Property,sector 25,house,2702.0,0,1,1,0,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Park', 'Visitor Parking', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']",semi_luxrious
9.0,10.0,10.0,3,low floor,Old Property,sector 25,house,3154.0,0,0,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Park', 'Visitor Parking', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']",semi_luxrious
10.0,4.0,4.0,3+,low floor,Moderately Old,Sector 1,house,8136.0,0,1,0,0,0,2,"['Feng Shui / Vaastu Compliant', 'Piped-gas', 'Rain Water Harvesting']",low
1.95,2.0,2.0,2,low floor,Old Property,sector 7,house,1442.0,0,0,0,0,0,2,[],low
3.3,4.0,4.0,2,low floor,Moderately Old,sector 57,house,1733.0,0,0,1,0,0,0,"['Private Garden / Terrace', 'Water purifier', 'Maintenance Staff', 'Park', 'Bank Attached Property', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Rain Water Harvesting']",semi_luxrious
13.0,12.0,16.0,3+,low floor,New Property,sector 25,house,2702.0,1,1,1,1,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']",luxrious
7.2,3.0,3.0,2,low floor,Old Property,sector 15,house,3229.0,0,0,1,0,0,2,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Water Storage', 'No open drainage around', 'Park', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Low Density Society']",semi_luxrious
6.0,4.0,4.0,3+,low floor,Old Property,sector 28,house,2702.0,1,0,0,0,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
9.0,5.0,5.0,3,low floor,Old Property,sector 25,house,2702.0,1,1,1,1,0,2,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Visitor Parking', 'Security Personnel', 'Internet/wi-fi connectivity', 'Waste Disposal', 'Rain Water Harvesting']",normal
5.8,5.0,5.0,3+,low floor,Old Property,sector 26,house,1797.0,1,1,1,1,0,2,"['High Ceiling Height', 'Water Storage', 'Separate entry for servant room', 'Visitor Parking', 'Security Personnel', 'Internet/wi-fi connectivity', 'Waste Disposal', 'Club house / Community Center', 'Rain Water Harvesting']",normal
7.49,12.0,12.0,3+,low floor,Relatively New,sector 55,house,2702.0,1,1,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
13.5,16.0,16.0,3+,low floor,Relatively New,sector 43,house,2702.0,1,1,0,1,1,2,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
11.95,12.0,12.0,3+,low floor,Relatively New,sector 56,house,2745.0,0,1,0,0,0,0,"['Water Storage', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",low
12.39,16.0,18.0,3+,low floor,New Property,sector 56,house,2702.0,0,1,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
6.25,5.0,5.0,3,low floor,Moderately Old,sector 25,house,1797.0,0,1,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
5.4,4.0,5.0,3+,low floor,Relatively New,sector 70,house,2605.0,1,1,1,1,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
5.75,4.0,4.0,2,low floor,Old Property,sector 43,house,1937.0,0,1,1,1,0,2,"['Feng Shui / Vaastu Compliant', 'High Ceiling Height', 'False Ceiling Lighting', 'Separate entry for servant room', 'Visitor Parking', 'Waste Disposal']",normal
2.55,3.0,3.0,2,low floor,Old Property,sector 2,house,1561.0,0,0,0,0,0,2,['Park'],low
5.6,8.0,6.0,3+,low floor,Moderately Old,sector 2,house,3240.0,1,1,1,1,0,2,[],low
17.0,5.0,8.0,3+,low floor,Relatively New,sector 45,house,4499.0,1,1,1,1,0,1,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",luxrious
7.99,4.0,6.0,3,low floor,New Property,sector 112,house,6380.68,0,1,1,1,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
3.75,6.0,6.0,3,low floor,Moderately Old,sector 49,house,1464.0,0,0,0,0,1,2,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Rain Water Harvesting']",normal
7.25,3.0,4.0,2,low floor,Moderately Old,sector 48,house,2594.0,1,1,1,1,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
8.4,4.0,5.0,3+,low floor,Moderately Old,sector 48,house,4004.0,1,1,0,1,0,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Rain Water Harvesting']",normal
3.55,4.0,4.0,3+,low floor,Old Property,sector 55,house,1453.0,0,0,0,0,0,0,"['Feng Shui / Vaastu Compliant', 'High Ceiling Height', 'Water Storage', 'Rain Water Harvesting']",low
2.5,4.0,4.0,3+,low floor,Moderately Old,sector 91,house,3401.0,1,1,1,1,0,0,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",semi_luxrious
2.5,4.0,4.0,3+,low floor,Moderately Old,sector 86,house,3401.0,1,1,1,1,0,0,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
9.0,5.0,5.0,3+,low floor,Relatively New,sector 111,house,7994.68,0,1,0,0,0,2,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",luxrious
2.1,3.0,3.0,2,low floor,Moderately Old,sector 40,house,904.0,0,0,0,0,1,0,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water Storage', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",normal
4.5,5.0,5.0,1,low floor,Relatively New,sector 14,house,2500.0,0,0,0,0,0,2,[],low
6.5,5.0,4.0,3+,low floor,Moderately Old,sector 43,house,1936.8,0,1,0,1,0,0,"['High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Recently Renovated', 'Natural Light', 'Airy Rooms', 'Spacious Interiors']",normal
